stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening C:\game\project\bin\Debug\allegro5.cfg r
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.04850] PathFindOnPath failed to find d3dx9_37.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.04878] PathFindOnPath failed to find d3dx9_36.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.04905] PathFindOnPath failed to find d3dx9_35.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.04939] PathFindOnPath failed to find d3dx9_34.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.04966] PathFindOnPath failed to find d3dx9_33.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.04993] PathFindOnPath failed to find d3dx9_32.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.05019] PathFindOnPath failed to find d3dx9_31.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.05045] PathFindOnPath failed to find d3dx9_30.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.05071] PathFindOnPath failed to find d3dx9_29.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.05097] PathFindOnPath failed to find d3dx9_28.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.05123] PathFindOnPath failed to find d3dx9_27.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.05149] PathFindOnPath failed to find d3dx9_26.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.05176] PathFindOnPath failed to find d3dx9_25.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.05205] PathFindOnPath failed to find d3dx9_24.dll
d3dx9    E        d3d_d3dx9.cpp:121  _al_load_d3dx9_module            [   0.05206] Failed to load D3DX9 library. Library is not installed.d3d      I         d3d_disp.cpp:901  d3d_destroy_display              [   7.49806] destroying display 0000000000FD7FB0 (current 0000000000000000)
d3d      D         d3d_disp.cpp:885  d3d_destroy_display_internals    [   7.50161] waiting for display 0000000000FD7FB0's thread to end
d3d      W         d3d_disp.cpp:595  d3d_destroy_device               [   7.51198] d3d_destroy_device: ref count not 0
d3d      W         d3d_disp.cpp:595  d3d_destroy_device               [   7.51202] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1549 d3d_display_thread_proc          [   7.52194] d3d display thread exits
